"","SA","cancer","type"
"3bb9da47-c930-4607-974d-7d9357a0c13c",0.12800737952287,"LUAD","tumor"
"edbfa2bc-790c-4536-b1d5-19c4c99d2744",0.04698352561599,"LUAD","tumor"
"bde664c6-f6d8-4fed-b6c1-04e121ecb459",0.233697306436212,"LUAD","tumor"
"b1766e6f-a168-4614-9aad-cdd25940c65d",0.0293150152613561,"LUAD","tumor"
"d8c2d53c-06f3-4797-85b3-1c6bd091455e",0.0539489527790316,"LUAD","tumor"
"075ccd50-6508-4d3b-bd1f-f527813b816b",0.0276131321765858,"LUAD","tumor"
"ea3447b5-aa1f-4d29-81d5-a19b856c5e73",0.0234649251279065,"LUAD","tumor"
"ae818bc4-05bf-4e85-a4ad-f3e43dd7d37a",0.0357865759492074,"LUAD","tumor"
"ae51f2bd-75e6-432e-9198-c33a68314a7b",0.44728616207397,"LUAD","tumor"
"bb2141b0-423f-44f0-9d9b-2e36a8c4577e",0.365157781927227,"LUAD","tumor"
"e610691b-ebbe-43ab-b5c8-01b9e3a48382",0.518424522568674,"LUAD","tumor"
"4770600e-74bc-405f-b175-d337c0375285",0.352645787188453,"LUAD","tumor"
"6c917527-a5ee-4110-a531-7d949dda018c",0.345752069318425,"LUAD","tumor"
"8e51f705-1abf-48ae-856f-a6e0ab15409c",0.0395518059245275,"LUAD","tumor"
"32848f0a-46b4-4a58-b637-2d7750d7109f",0.0947596694113386,"LUAD","tumor"
"bdb0a38a-e7f8-4f98-8736-d0e0a97115a5",0.3565544201859,"LUAD","tumor"
"c512c21c-e3d1-4e82-b8f7-8519986963be",0.0537881997919338,"LUAD","tumor"
"0e737e9f-1045-4b86-a290-ed927d5de7bf",0.342434343486696,"LUAD","tumor"
"44aa6b50-cd9b-4eda-a2c2-bccc4850cfdf",0.0846949552830306,"LUAD","tumor"
"7ac86566-1e68-40f1-aa42-a6e67736d8df",0.0776548884676278,"LUAD","tumor"
"a2c8570d-f289-4bfd-a517-80c0f641dee4",0.0589454456402358,"LUAD","tumor"
"3a25bc4e-3982-447e-ae75-7560fb8b2fe7",0.0716456814090574,"LUAD","tumor"
"cfa609f4-cbcb-4738-9d97-8dddf18260ec",0.0235876256664156,"LUAD","tumor"
"e9330d42-8229-45fa-ba4f-801c098e16ef",0.0657447169223806,"LUAD","tumor"
"f26b08fb-9b8d-4637-b4f8-3a80f15348ef",0.0215394658550831,"LUAD","tumor"
"88c2df26-a72c-456f-a028-f1603f3a13f4",0.0553831029009965,"LUAD","tumor"
"ec0c5e95-d2e0-4053-9df2-f936d23ee6f4",0.0294683353298786,"LUAD","tumor"
"7f4bd890-c986-45f3-a9da-0e152a3e23f6",0.0522368080469731,"LUAD","tumor"
"a4506340-a19f-4d12-8bc7-0e3d274694f8",0.520382640014035,"LUAD","tumor"
"cb507033-2f45-4129-95b6-eb52cb241efc",0.361025634468381,"LUAD","tumor"
"e484af67-6560-4ca7-9561-65967e24bd00",0.350860408957206,"LUAD","tumor"
"563d6436-e370-45a5-bc2c-5ac574b7b202",0.342167832267177,"LUAD","tumor"
"640cb992-2f3d-480b-8676-9661a5fd4503",0.286383981477043,"LUAD","tumor"
"50e96ae4-080d-475b-bda4-cac30446550d",0.33283886164019,"LUAD","tumor"
"8cd463e6-5cb6-4899-869d-144726609c0e",0.0167683167587359,"LUAD","tumor"
"caceee7d-532c-4c0f-bafa-d170f2ae1b10",0.341621043841383,"LUAD","tumor"
"ab3b48ed-cff9-4d66-bf3a-e9267d57ba14",0.0418100292038939,"LUAD","tumor"
"ffef52eb-2504-4e3d-ba7e-f32521a75116",0.0272225426354629,"LUAD","tumor"
"8d5086a3-d56d-4016-a56d-3fb694e78e17",0.0940155247776804,"LUAD","tumor"
"12a4b325-885c-40bb-86de-be1fdfe4521b",0.0222971479325149,"LUAD","tumor"
"2fdf808c-d923-4f32-91e1-c386ae238f1c",0.108627054904513,"LUAD","tumor"
"f8c9b9c1-a660-4e36-a78e-45961c276721",0.0753548640348234,"LUAD","tumor"
"ea05b704-4021-4020-a454-6684daa8c322",0.0138988488768281,"LUAD","tumor"
"552d3b42-8d22-4b64-b3a2-b3e5d51a8524",0.0398499582725837,"LUAD","tumor"
"eb1d52b2-17b3-491e-b484-1235633d6925",0.04020281818699,"LUAD","tumor"
"3dc054fa-ff64-4ecd-bfa9-63874019fe28",0.0285171595349676,"LUAD","tumor"
"c8180f95-4e9c-45db-b959-b47f64167c2d",0.0240607711071627,"LUAD","tumor"
"60e167cc-fc54-4587-947d-0d972ad0cf2e",0.0817615075326048,"LUAD","tumor"
"b0ea3183-b03f-4527-b313-d5366f211a34",0.339726896323847,"LUAD","tumor"
"c754cdb3-ec76-4a48-93f7-3330941d6934",0.341690626259763,"LUAD","tumor"
"a1913521-6fb3-4132-aed5-7545f92f3737",0.32951496712447,"LUAD","tumor"
"fb46ffb3-9bda-408d-ac96-622cc2d2453a",0.361240057901514,"LUAD","tumor"
"d12597ed-1404-42a2-a9e9-e6b6322c353b",0.134543602170901,"LUAD","tumor"
"dfe4c5d0-bb6f-41dc-9777-a7fb499b1c3c",0.0882584870958635,"LUAD","tumor"
"9c8e5679-bae2-4dd1-bac4-0fee3c6c023e",0.014771524136525,"LUAD","tumor"
"cc08932c-dab7-4ed5-a1c5-3e68109af646",0.0376203627732274,"LUAD","tumor"
"a59e5cfd-1a8e-4973-9019-f68d5ae8c046",0.0222376974784484,"LUAD","tumor"
"b8546d2d-970c-424a-884a-d4c2c5eff848",0.0620544985625718,"LUAD","tumor"
"44f0500c-5a3b-43c1-aff9-2ed248ab634d",0.24987742416111,"LUAD","tumor"
"f4b7ccc8-8ba5-4610-b4dc-f63191cf444f",0.0388091067813973,"LUAD","tumor"
"77188159-d5dd-4256-b06a-a052e6991e53",0.506914623613004,"LUAD","tumor"
"e4e259e1-48b2-4c76-b113-e46270742f53",0.338644777640477,"LUAD","tumor"
"1d0379b1-0e99-4e6d-b890-907c92860654",0.000339514838238423,"LUAD","tumor"
"35d3c92b-386c-419c-91d8-9f6e13150256",0.0499558634890796,"LUAD","tumor"
"96beecea-56de-4da3-a860-443c65aa8d56",0.0978993422120526,"LUAD","tumor"
"fb4871ca-8b8d-49bc-a6f6-abc67c2b3557",0.113815129619062,"LUAD","tumor"
"f9190fbc-926a-4160-873c-61d18e93755a",0.00030323745358419,"LUAD","tumor"
"bae99ee7-0da9-4318-969c-abd71a6e0d5f",0.000111766170226612,"LUAD","tumor"
"2d98ef29-6a95-4864-a0c8-71d9c4e46160",0.23620526606033,"LUAD","tumor"
"2229898f-f342-466c-8fbf-ab530824e463",0.0381216736502027,"LUAD","tumor"
"947553bb-cdcb-4912-af0c-bb9403f75e6b",0.0831589583143472,"LUAD","tumor"
"4e7362f4-1848-403c-8d85-d62318b8066c",0.3189675502259,"LUAD","tumor"
"4e967cf8-b3c3-4d18-9024-12fcf65f2b6e",0.0139111202484772,"LUAD","tumor"
"bc53fb75-94ca-48c3-875b-5987037d186f",0.0268509655052155,"LUAD","tumor"
"0037c575-d78c-4278-8c65-940eefff3a70",0.269336979131944,"LUAD","tumor"
"20888111-665f-48e7-9b89-18185088f971",0.0803324344114029,"LUAD","tumor"
"8b6127d5-d3bb-4e17-914c-3ed1e2a52078",0.0706337008996947,"LUAD","tumor"
"6ba7e1b2-53a4-4442-a7bd-9696eba5157f",0.0171284608320139,"LUAD","tumor"
"75aa9b89-a050-44c2-95c4-30fe7aabf783",0.0378248866564985,"LUAD","tumor"
"5a1fa078-42da-4350-8e98-2fa13b000687",0.0146951535459926,"LUAD","tumor"
"3e6800b3-b156-46ed-a949-1cf9c79f2c88",0.0702077115196145,"LUAD","tumor"
"5c5936dd-cfe2-43a3-b655-7dd5d262b789",0.0168472981203251,"LUAD","tumor"
"37604f50-b83d-4d68-a4ae-5f9b75c68e8f",0.237682234214951,"LUAD","tumor"
"5ac193ea-e5e4-4f76-8e88-0dc317995690",0.344905899163548,"LUAD","tumor"
"9ef664ce-f78d-444c-b81d-5476e6058594",0.026598573899031,"LUAD","tumor"
"5e2a22d8-049b-4dfe-a801-8d0e26b91ca0",0.0216823529441673,"LUAD","tumor"
"9f218ae7-36cd-43f8-989c-e569260deba2",0.329648476060539,"LUAD","tumor"
"907bbba4-4e7b-4808-892e-f80525c3cfa3",0.0289483732776438,"LUAD","tumor"
"33b4651e-e24c-4d44-aea3-cf74ba9243a7",0.340617782834512,"LUAD","tumor"
"2e57fb72-9983-453b-9b0a-90a6353ce7ac",0.0398660126819341,"LUAD","tumor"
"2e3f5f34-97be-45e4-9156-370e3d31c1ae",0.352719637286113,"LUAD","tumor"
"2f5c68b7-5564-4314-83d5-145eefd248b2",0.0651115123391533,"LUAD","tumor"
"cb146e3f-e271-4f5b-87a9-d342e1d4cfb4",0.0143353814881632,"LUAD","tumor"
"2b567400-aeaa-4572-898d-6a03909bc1be",0.00896716566519773,"LUAD","tumor"
"670d8333-6723-4b4f-b533-d2bff803a9bf",0.334603481018769,"LUAD","tumor"
"c477f08b-fe69-4374-9555-db6a1959e4c1",0.357568888675574,"LUAD","tumor"
"a0706e80-fdf9-4721-beb4-90527f6d38c4",0.0401615688616566,"LUAD","tumor"
"61081954-392a-40ce-8092-659b76b097cb",0.359245331945721,"LUAD","tumor"
"1f0575ef-cffa-4282-a054-88fdabbeb0ce",0.0239610299434848,"LUAD","tumor"
"8d0ac7f7-0b95-4375-97db-efb705b536d1",0.0526800980969245,"LUAD","tumor"
"f8131c35-023f-4d88-97f7-06528acf20d7",0.0767289774666715,"LUAD","tumor"
"858aa057-84c4-4639-b281-0b0ffd1c9dda",0.095767730544956,"LUAD","tumor"
"5f45f96a-7d28-4993-bc2f-1c87b7d2c4db",0.0653803679086851,"LUAD","tumor"
"cf5d9992-c3a9-4021-bc18-34872365b3e0",0.110430803824861,"LUAD","tumor"
"fe9b062e-fcc6-4162-8935-4addf13ebce2",0.12527549298402,"LUAD","tumor"
"a48f4fba-ac0a-4b48-843c-9ce11bc52de4",0.0890512209820662,"LUAD","tumor"
"1f156293-491f-4df4-ac7a-52bb36bee4e4",0.0310601601186942,"LUAD","tumor"
"bda84036-a688-4f5e-8856-b4cc5950ece5",0.0835138092972911,"LUAD","tumor"
"558e1fd9-3b4a-4659-833f-b20db7cf39e7",0.0288241500409158,"LUAD","tumor"
"ef05d4e3-4b54-495c-bfc4-a4ce3dc0eee8",0.0648909661951631,"LUAD","tumor"
"ceae6f08-86c2-4a63-b837-f2ff71c262e9",0.0297475807284952,"LUAD","tumor"
"25e92649-9945-41a9-af07-efde3469f9ec",0.335095879630128,"LUAD","tumor"
"8085f165-9ae3-4079-9f7f-711716d68bf0",0.345933065414077,"LUAD","tumor"
"6f2b33fd-6b84-4e11-856a-13b6de777bf1",0.0814809925491405,"LUAD","tumor"
"32a000f1-baea-41d2-ac75-02255a5bf2f2",0.0146681382956916,"LUAD","tumor"
"313b59fc-b5a4-47e7-8c1a-0099063d1cf3",0.0643973213645747,"LUAD","tumor"
"d41c5aac-3c53-46f0-83e8-6e78bb6f4ff5",0,"LUAD","tumor"
"440b3cc3-0635-4a54-be2b-cc019ac85ef6",0.373311783855711,"LUAD","tumor"
"48350bd7-9f6e-4db5-b34a-f47b0ba74ef6",0.260543982927294,"LUAD","tumor"
"d1b88e26-3b64-4e1a-8e50-22ad100bd9f9",0.347828436112435,"LUAD","tumor"
"371959b1-8d14-4fd1-a854-3dfb92d097fa",0.367654105198845,"LUAD","tumor"
"08d83eb6-c83c-409f-869d-da303acca1fb",0.0784957652599508,"LUAD","tumor"
"f9bdf8b5-a533-4ddc-acf7-3c9f0b5884fd",0.0613643119061077,"LUAD","tumor"
"c6914b18-740f-46bf-a2ad-15474a9e95fd",0.000106193150528532,"LUAD","tumor"
"2738fca4-813d-49f5-a8b3-3c9886ae40fe",0.357428943191665,"LUAD","tumor"
"89c9b0ec-b1d7-44b4-84a9-34a0d5e14e0a",0.0405080759868687,"LUAD","tumor"
"9cd2b2f8-c2d8-4818-b9b6-1658580cc30b",0.027847436628235,"LUAD","tumor"
"1b17acb9-7e93-4513-b2f5-60bbb06cd40e",0.0326295766121579,"LUAD","tumor"
"e663dfd7-cd0d-43c6-bcdb-fed773f2c716",0.0278090374334342,"LUAD","tumor"
"167774a9-0df2-44ba-ab5a-8afcb2a1b017",0.326121980103342,"LUAD","tumor"
"4b77d1d3-f2f4-4d77-ae22-42a41dc03721",0.0969305954226583,"LUAD","tumor"
"b61fe039-6110-4ce0-b365-cc40d48d6b2e",0.0393366540042346,"LUAD","tumor"
"3c62a605-1ae0-4d66-826f-dbbd3694ed47",0.105986956169427,"LUAD","tumor"
"202c4ce1-619d-4ab9-9f91-7e4ee1c5b14d",0.0507114505079099,"LUAD","tumor"
"78de66b8-5997-4ca9-82fc-bf61950a7b50",0.0929793843871316,"LUAD","tumor"
"9082f74c-97cd-4153-93b7-5d3b41405656",0.0270780366294791,"LUAD","tumor"
"cb6aabcc-d34a-4fa9-baa4-f48181050561",0.0660189270300567,"LUAD","tumor"
"b21f6c51-d5b6-4b2b-a86c-d9461ab3286a",0.0170180897500014,"LUAD","tumor"
"f0346bcf-0476-4e23-baf7-be28631bdb87",0.0533802861016218,"LUAD","tumor"
"c632e7f6-2912-41ee-976c-f0a00e998791",0.318897809284644,"LUAD","tumor"
"13b6ec67-520b-479c-b0cd-ab0343243c97",0.338434478079002,"LUAD","tumor"
"e5637874-962b-4c43-8339-a6625d754da8",0.0275638067775163,"LUAD","tumor"
"5a555ac7-5872-4892-9da4-55770b6134ba",0.0854335369116762,"LUAD","tumor"
"ced33410-c7de-43cc-941a-7652b200e5bb",0.327757089602584,"LUAD","tumor"
"97568f41-493b-4e3d-a2df-5bd6540781c2",0.0176114857718958,"LUAD","tumor"
"6a568e17-2c65-43d0-8d54-a4cfb7d885ce",0.340638972782614,"LUAD","tumor"
"33f5c4de-887c-47db-bec7-6f8f68e83dd0",0.337539569201774,"LUAD","tumor"
"2e4a0701-9c73-4fa6-8c44-fd1eecbb4ae5",0.00965043546215338,"LUAD","tumor"
"ccd9f0cc-ebda-41b1-b1b4-5b59ed1e82e6",0.34606683815473,"LUAD","tumor"
"a249a67a-fb03-465a-b4e6-385db036ceea",0.365523466054858,"LUAD","tumor"
"4789f465-887b-492a-812c-29720c3318ee",0.0280952376261073,"LUAD","tumor"
"9205bd69-9932-4069-8b43-23c133f42302",0.0373878874767139,"LUAD","tumor"
"9101b400-084e-4dc8-94d4-1aa076bcac08",0.0265976051441782,"LUAD","tumor"
"aa7c4701-02d4-480b-9709-1c7218e2ac08",0.0133173386520528,"LUAD","tumor"
"becd727e-e3c1-4c42-9047-d97b7444b20b",0.0152634461248055,"LUAD","tumor"
"3ef9470b-9a0e-4440-8000-97409ea5920f",0.0274604116787511,"LUAD","tumor"
"70fc7d07-9038-4a7b-bb4c-e1b05a531010",0.0173907154977366,"LUAD","tumor"
"b14206c4-7df4-4c54-97f6-02e2e57ec510",0.360630531743014,"LUAD","tumor"
"18c144e1-0089-4104-88e7-f666ce19ea13",0.346149959183074,"LUAD","tumor"
"76ae71e8-e935-44d6-bfbf-f45174c25916",0.0419618483979421,"LUAD","tumor"
"aec4fdaa-8f60-43ce-8ebb-5629fa662f16",0.103986122398967,"LUAD","tumor"
"bd6e5e3c-dc43-4a85-84df-84c68abb851a",0.0703351929476394,"LUAD","tumor"
"f3fa19d9-f2ef-4d31-a7c6-be9347487c1a",0.0143837677583929,"LUAD","tumor"
"c51ab8c2-6a1b-46e3-8c5f-42752582911c",0.0408326202171343,"LUAD","tumor"
"c12bfd0c-8490-4d31-9f0c-9125b597971f",0.0357672027109434,"LUAD","tumor"
"f68f8ed9-a530-4fc9-b233-2e31aad5e424",0.0696134622681118,"LUAD","tumor"
"25d2b2c7-5b44-49f5-baf4-9b1040d6e124",0.0288887968777838,"LUAD","tumor"
"998eb112-5f31-49e2-8a4e-dc4f24c7e128",0.0595337276037062,"LUAD","tumor"
"64bca9ca-9aa0-4a18-ae31-831447738629",0.0645818737978725,"LUAD","tumor"
"14f4df36-ccb5-41e5-8253-83b811faea2a",0.103240289071933,"LUAD","tumor"
"b57f6995-d67f-4587-ab0e-02447c0cc52a",0.0362688464077604,"LUAD","tumor"
"32dc6e1b-a0cd-456d-8cb1-0999655efd2e",0.0245901616803643,"LUAD","tumor"
"64d84d22-4910-437b-84f0-13b0642b522f",0.46821826345617,"LUAD","tumor"
"d8f424e9-2419-42ce-b1fc-cdf13909dd30",0.0646808760292839,"LUAD","tumor"
"84a2a8fd-5795-45cf-bc6a-b83b78151530",0.34225452398003,"LUAD","tumor"
"05712c99-5210-4ed3-a973-fed6e6297d31",0.065204436226067,"LUAD","tumor"
"f899311a-9ba9-45eb-a8f4-da11b9418e32",0.036244966471581,"LUAD","tumor"
"88a6d5d6-1945-431b-9602-a10ce85e6c32",0.0484583120570622,"LUAD","tumor"
"aca90193-c1bd-4492-959e-8aba05a61233",0.0648502399215374,"LUAD","tumor"
"2dcf0812-ac29-4bc2-8929-4d3d7b0f6335",0.0399744261450347,"LUAD","tumor"
"bd616e26-7b2d-4c0a-bef2-3325ed7b7935",0.000111516313635148,"LUAD","tumor"
"dde5f334-b037-409d-b69c-eb4ff60cf637",0.0369553651446049,"LUAD","tumor"
"e659a1a9-e9be-4095-b605-6bc72f87bd38",0.0894876851430213,"LUAD","tumor"
"795d8b56-11c3-419a-804e-377cd92e1b39",0.0293956032689876,"LUAD","tumor"
"80dfb314-f214-41c8-ad2e-c82b934f123b",0.0663518998362818,"LUAD","tumor"
"7d6cdd82-32d7-4e88-95c0-d107df555a3c",0.0142438150001456,"LUAD","tumor"
"43bb0a1b-b66c-4af0-b40c-937c7b85af3c",0.0181432541986302,"LUAD","tumor"
"64758b4b-e936-4105-b213-5f66d6d3863d",0.327926067095579,"LUAD","tumor"
"2ed0ede4-3b77-4fa7-9568-ba8c496f103f",0.0171924162961143,"LUAD","tumor"
"4a7e5d7a-7c43-49d0-9ff4-dd76a605f641",0.113504991896422,"LUAD","tumor"
"4a0bcb85-73e0-4371-8437-709bf899da42",0.0464316712499527,"LUAD","tumor"
"38cb2da4-d03b-4aad-820e-b3475c52a945",0.322912049939606,"LUAD","tumor"
"44da958f-53c2-4936-9737-29906525c745",0.36357084428138,"LUAD","tumor"
"9cfd7bca-3bcd-4f64-85d1-a9cdb2976a45",0.0877820468771212,"LUAD","tumor"
"0d7952ce-cd8d-4f6d-8f95-e52815911c46",0.249796193958045,"LUAD","tumor"
"428600de-74fa-48e9-b229-83c7992c5649",0.0523883816206226,"LUAD","tumor"
"83453f80-8a68-4a3c-995d-85cfb1011249",0.343640395918464,"LUAD","tumor"
"d32cf27b-7c07-4e09-a60f-0053a9e0834b",0.327323210764963,"LUAD","tumor"
"efc6c5ae-79f6-4950-8609-c6ffa9641b4b",0.0113594920083445,"LUAD","tumor"
"857d08e6-d527-4169-9dd2-a824d5b91c4c",0.0279321804046461,"LUAD","tumor"
"195a6df6-437d-4964-8872-c44f13e2ca4c",0.0718250258444767,"LUAD","tumor"
"feffc2c4-478b-46dc-ac33-e66ccf80454e",0.0143603459026144,"LUAD","tumor"
"9780dc1a-76ba-4219-b09a-59c85287cf4e",0,"LUAD","tumor"
"c605474d-4ab5-4e52-a352-ac2a0a3de64f",0.343115576413008,"LUAD","tumor"
"a6cc4eb8-bb74-4cbd-85bd-f60fd9d4dc50",0.0844356348740647,"LUAD","tumor"
"35c99164-7438-411f-8bf1-25a52d520e50",0.0142300058466217,"LUAD","tumor"
"dae0427b-8dec-4796-8859-ad63257ff354",0.111090203136574,"LUAD","tumor"
"74ee5be5-e48c-411d-9e32-adb6367d8955",0.242176803523828,"LUAD","tumor"
"c786814f-586b-4d55-852e-3d5c8c3c9f55",0.0824802773256207,"LUAD","tumor"
"01e61754-ea91-4304-9b7c-9b8d7158ba58",0.0398600859102009,"LUAD","tumor"
"17bbbb9a-78e7-4e82-af07-7085c18cd658",0.0499250004596879,"LUAD","tumor"
"672afeb7-e9aa-4a44-aa9c-ef6344ae5c5c",0.017154447570808,"LUAD","tumor"
"8a7fa3b4-209f-48b2-8506-1d3201a4935c",0.0283276282008349,"LUAD","tumor"
"2ad21524-6aa7-4dd1-a676-ba672c11645c",0.0138517263781522,"LUAD","tumor"
"56e1ec62-def9-425f-96da-dba083fde85d",0.00105511383131192,"LUAD","tumor"
"58dc9179-9bc6-4919-855e-1599a2136f5e",0.0553245465428088,"LUAD","tumor"
"28350d40-f35c-4a7d-9687-960f99c6fe5f",0.0173838106988825,"LUAD","tumor"
"e7d5fdf1-00ea-4fd5-a960-21a328cf4660",0.24131760391826,"LUAD","tumor"
"b79ddc10-6938-429c-898e-1017dcd87a60",0.0231684554557778,"LUAD","tumor"
"0531e3ce-ce85-4c38-a9d0-8ba58c600d62",0.0424379132480325,"LUAD","tumor"
"2ea412f9-b972-49b0-81cc-6d0f5da6e163",0.344630669518393,"LUAD","tumor"
"c4ec1681-f05d-43e3-bcf9-c330f3de0564",0.348916439732379,"LUAD","tumor"
"4b3d8b07-8b44-45f3-be30-a0b6edbf8265",0.081026770412381,"LUAD","tumor"
"d80096de-ab23-41a1-8e66-fb4a52e18e65",0.0633350082480792,"LUAD","tumor"
"22434393-87b7-43bd-b359-9342c06a206c",0.245287716028718,"LUAD","tumor"
"d3e05482-86d8-464d-939e-dbe26c94dc6d",0.00941211728079266,"LUAD","tumor"
"f0056869-416d-44b1-8672-e22600cfa06e",0.113744008895046,"LUAD","tumor"
"e21d7b4f-94b9-40e1-998c-c76c766feb6e",0.08008103943824,"LUAD","tumor"
"bc2362c6-f123-49d9-a916-49ba7f37a06f",0.0540632007351454,"LUAD","tumor"
"ce2e60c4-841b-4a46-8a93-dd5976e8c471",0.0393712522538721,"LUAD","tumor"
"008159f2-5247-479a-8bfe-c394888d0b74",0.117576657088535,"LUAD","tumor"
"a97bccf7-8162-4341-9f8c-7857fbde7576",0.0630955434277063,"LUAD","tumor"
"66be2b4a-b3c0-4882-b9ae-f3e1dd090579",0.23616151729851,"LUAD","tumor"
"d92bc145-ca1f-482f-a952-7f95440f427a",0.0156794415028784,"LUAD","tumor"
"7dca0381-e72e-480b-9d6a-f0e615c3307a",0.0822696159679335,"LUAD","tumor"
"d7244456-cb99-4893-85fe-65082cc4f17c",0.0858761369766421,"LUAD","tumor"
"72be8dcb-0e9f-4442-a49a-22bcd837aa7d",0.354913805963611,"LUAD","tumor"
"b4e68d51-dd21-411a-9411-eae8ab8db67e",0.338182210122707,"LUAD","tumor"
"96142c3b-c69e-4291-aa4d-395e23c2357f",0.332549865414633,"LUAD","tumor"
"bef78ff6-59ba-44de-ac9e-a8bc546f047f",0.0270322291844769,"LUAD","tumor"
"bf0ca37b-98e4-42c0-ab88-3020f3ac2f7f",0.0690139718419085,"LUAD","tumor"
"b3a0e33f-63aa-421e-8602-cd1cc0086680",0.348696823854269,"LUAD","tumor"
"80f8f400-a4bd-46b5-8efb-f0f4d81b3e80",0.0187258728950007,"LUAD","tumor"
"574e062b-be52-486c-bc6c-058534aa2f80",0.0473837785080214,"LUAD","tumor"
"57fc3531-ece0-4ca3-98c9-23592b483285",0.333206593269171,"LUAD","tumor"
"ea8a4c9a-237a-4039-bc7e-218f6286ce86",0.135757269480894,"LUAD","tumor"
"0fb3e997-4e31-4fa6-9654-11c3c0af8d86",0.0762153336650257,"LUAD","tumor"
"ab8eb795-2b8d-421a-aa45-1cbcf21dac88",0.00130931327013415,"LUAD","tumor"
"65b6391b-3178-4ab3-9aa8-2ffac5491988",0.11102458652141,"LUAD","tumor"
"6fce04ca-b06a-40e3-90d6-e961dd8ed68a",0.266426205365663,"LUAD","tumor"
"70ea124a-cebb-497e-a6a0-12a4644d498b",0.360884131904325,"LUAD","tumor"
"6c3aa543-4382-4b03-9f9e-134b1edb1f8d",0.0787437251710035,"LUAD","tumor"
"66c79790-288f-4273-9f87-6c21cd256c8e",0.0222057762037549,"LUAD","tumor"
"f21d2364-88ee-4c44-93f5-8b81c264418e",0.340463609828837,"LUAD","tumor"
"617447cf-9327-4062-b22c-71a8944c948f",0.36027699532276,"LUAD","tumor"
"01433209-fec0-4140-b17b-f2b7c6b73b90",0.11474436552907,"LUAD","tumor"
"683d32b9-f38c-4428-86bd-c24be6949090",0.100570997430621,"LUAD","tumor"
"5e156abf-0c7e-49ce-85c0-0184555ecc92",0.0412178112488387,"LUAD","tumor"
"0808d127-77cd-494a-8ce8-560ad05c7a93",0.00994468657520308,"LUAD","tumor"
"3a712325-2d7e-44fb-94b6-cf4a98758794",0.0279568822925078,"LUAD","tumor"
"3aeb8943-fe34-4014-b851-bbf83857a794",0.108404545991057,"LUAD","tumor"
"479a968d-4692-404b-a866-b74e7dd17995",0.0664333975514281,"LUAD","tumor"
"9810cf0c-99d1-445b-b1f9-c956d2438495",0.365795728543909,"LUAD","tumor"
"cf22c12e-705d-4b02-8744-30fc88c5c396",0.0927460703356374,"LUAD","tumor"
"b50d81be-f771-41e9-8b50-2c76fab72c98",0.0536488780977285,"LUAD","tumor"
"2d3a2e3f-4c4e-4dbf-b853-e465acc2d298",0.0414208090616248,"LUAD","tumor"
"f781b4ba-5514-4cdb-a49a-c62b70b00b9c",0.11121978151169,"LUAD","tumor"
"cf253001-74ad-44e5-b2d3-36cbf8c1ed9c",0.00846707235003165,"LUAD","tumor"
"5b1bbf8c-eda5-4a4c-9205-c23a64a3579c",0.344010477685736,"LUAD","tumor"
"741518b3-206f-45ae-995d-47dd5ca2e59d",0.0379736101434809,"LUAD","tumor"
"32b14f76-822a-4589-99ef-09fd185f0e9e",0.0218124742970666,"LUAD","tumor"
"dbc70da9-6d10-4aa4-9d6b-967a934c879f",0.0171468068085586,"LUAD","tumor"
"8105b7fc-24f3-4ac5-ad19-05905a4e7da4",0.0553321714142549,"LUAD","tumor"
"c17a39ab-e520-40ed-97a8-0e1834fae7a4",0.0266078026104763,"LUAD","tumor"
"9aadd958-c2f5-4efc-a59f-ce69bb6ca4a5",0.0314058836285554,"LUAD","tumor"
"9c7fdffe-0448-4eb1-8633-6eea6adc7ba6",0.0954515410328036,"LUAD","tumor"
"21dfa3fb-7751-4c36-912f-c84c9bc9cca7",0.347077831028808,"LUAD","tumor"
"83249d65-3579-40c8-959a-76eb3208dda8",0.0145205440007693,"LUAD","tumor"
"dc3d2265-a033-4ad4-bb8e-ed926420b5aa",0.0912249305778864,"LUAD","tumor"
"5e63f693-8f47-4922-b25b-45e77716daab",0.32385631477,"LUAD","tumor"
"ced2bd1a-413d-440f-8409-04c67a8de9ab",0.0705379696459594,"LUAD","tumor"
"f1365ca4-d8b0-4a8a-a549-f2f78d8a8aab",0,"LUAD","tumor"
"ecc40a03-488e-4076-8a3a-234d968623ad",0.0668434392420688,"LUAD","tumor"
"2e3b1382-562e-4feb-8f86-0c28242979ae",0.0143283035906752,"LUAD","tumor"
"f24cc083-662d-457c-9bec-3b68d63236ae",0.0392787488389212,"LUAD","tumor"
"e461640d-cbc5-49df-b6a9-6c86ad4b0faf",0.126653278912854,"LUAD","tumor"
"22094c1b-f222-4965-a737-b8d595cb2caf",0.0294025068127138,"LUAD","tumor"
"dccc6566-8a72-411d-b8f0-cc92b6d973af",0.322715685393429,"LUAD","tumor"
"951d0a4e-4080-4898-8a8f-afa74f2961af",0.333988796610474,"LUAD","tumor"
"3f097c16-6b29-40d3-be45-bb322fefd3af",0.330518855017941,"LUAD","tumor"
"b6b3e954-4946-4dcc-97b7-bf8d53417baf",0.0662314111964094,"LUAD","tumor"
"905a026a-0b13-4ad3-b2bb-9a5ae76920af",0.0921729560521439,"LUAD","tumor"
"74b942dc-32b0-4dc2-aad2-2f0063a277b4",0.0317724079650821,"LUAD","tumor"
